,Airline_Name,Source,Destination,Departure_time,Arrival_time,Date of Journey,Number of stops,Duration,Price
2077,IndiGo,New Delhi,Mumbai,19:35,"00:20
+ 1 day","Thu, 16 Jun",1 Stop,4h 45m,"12,307"
2078,IndiGo,New Delhi,Mumbai,17:20,"00:20
+ 1 day","Thu, 16 Jun",1 Stop,7h 00m,"12,307"
2079,Go First,New Delhi,Mumbai,12:50,21:00,"Thu, 16 Jun",1 Stop,8h 10m,"12,357"
2080,Air India,New Delhi,Mumbai,05:20,16:25,"Thu, 16 Jun",2 Stop(s),11h 05m,"12,635"
2081,Vistara,New Delhi,Mumbai,17:10,22:20,"Thu, 16 Jun",1 Stop,5h 10m,"12,780"
2082,Vistara,New Delhi,Mumbai,17:10,"11:15
+ 1 day","Thu, 16 Jun",1 Stop,18h 05m,"12,780"
2083,IndiGo,New Delhi,Mumbai,10:10,17:25,"Thu, 16 Jun",1 Stop,7h 15m,"13,147"
2084,IndiGo,New Delhi,Mumbai,07:20,13:45,"Thu, 16 Jun",1 Stop,6h 25m,"13,199"
2085,Vistara,New Delhi,Mumbai,13:40,22:20,"Thu, 16 Jun",1 Stop,8h 40m,"13,305"
2086,Air India,New Delhi,Mumbai,07:10,23:50,"Thu, 16 Jun",1 Stop,16h 40m,"13,305"
2087,Vistara,New Delhi,Mumbai,13:40,"11:15
+ 1 day","Thu, 16 Jun",1 Stop,21h 35m,"13,305"
2088,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Thu, 16 Jun",1 Stop,6h 45m,"13,423"
2089,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Thu, 16 Jun",1 Stop,14h 05m,"13,423"
2090,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Thu, 16 Jun",1 Stop,17h 10m,"13,423"
2091,Air India,New Delhi,Mumbai,22:00,"08:05
+ 1 day","Thu, 16 Jun",1 Stop,10h 05m,"13,620"
2092,Air India,New Delhi,Mumbai,22:00,"00:35
+ 2 days","Thu, 16 Jun",1 Stop,26h 35m,"13,620"
2093,Air India,New Delhi,Mumbai,12:50,19:15,"Thu, 16 Jun",1 Stop,6h 25m,"13,692"
2094,Air India,New Delhi,Mumbai,09:45,23:50,"Thu, 16 Jun",1 Stop,14h 05m,"13,830"
2095,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Thu, 16 Jun",1 Stop,18h 35m,"13,830"
2096,Vistara,New Delhi,Mumbai,10:20,23:30,"Thu, 16 Jun",1 Stop,13h 10m,"13,935"
2097,Vistara,New Delhi,Mumbai,07:00,23:30,"Thu, 16 Jun",1 Stop,16h 30m,"13,935"
2098,Go First,New Delhi,Mumbai,05:00,14:20,"Thu, 16 Jun",1 Stop,9h 20m,"14,012"
2099,Vistara,New Delhi,Mumbai,13:20,18:20,"Thu, 16 Jun",1 Stop,5h 00m,"14,460"
2100,Air India,New Delhi,Mumbai,11:10,17:15,"Thu, 16 Jun",1 Stop,6h 05m,"14,670"
2101,Air India,New Delhi,Mumbai,16:45,"12:05
+ 1 day","Thu, 16 Jun",1 Stop,19h 20m,"14,701"
2102,Air India,New Delhi,Mumbai,21:15,"11:35
+ 1 day","Thu, 16 Jun",1 Stop,14h 20m,"14,735"
2103,Vistara,New Delhi,Mumbai,14:45,23:00,"Thu, 16 Jun",1 Stop,8h 15m,"14,880"
2104,Vistara,New Delhi,Mumbai,20:35,"08:40
+ 1 day","Thu, 16 Jun",1 Stop,12h 05m,"14,880"
2105,Vistara,New Delhi,Mumbai,10:25,23:00,"Thu, 16 Jun",1 Stop,12h 35m,"14,880"
2106,Vistara,New Delhi,Mumbai,20:35,"10:00
+ 1 day","Thu, 16 Jun",1 Stop,13h 25m,"14,880"
2107,Vistara,New Delhi,Mumbai,14:45,"08:40
+ 1 day","Thu, 16 Jun",1 Stop,17h 55m,"14,880"
2108,Vistara,New Delhi,Mumbai,20:35,"14:30
+ 1 day","Thu, 16 Jun",1 Stop,17h 55m,"14,880"
2109,SpiceJet,New Delhi,Mumbai,06:25,13:25,"Thu, 16 Jun",1 Stop,7h 00m,"15,121"
2110,SpiceJet,New Delhi,Mumbai,06:25,16:10,"Thu, 16 Jun",1 Stop,9h 45m,"15,121"
2111,Go First,New Delhi,Mumbai,10:40,18:40,"Thu, 16 Jun",1 Stop,8h 00m,"15,352"
2112,Go First,New Delhi,Mumbai,10:40,19:50,"Thu, 16 Jun",1 Stop,9h 10m,"15,352"
2113,Vistara,New Delhi,Mumbai,17:35,23:00,"Thu, 16 Jun",1 Stop,5h 25m,"15,405"
2114,Vistara,New Delhi,Mumbai,07:05,14:30,"Thu, 16 Jun",1 Stop,7h 25m,"15,405"
2115,Vistara,New Delhi,Mumbai,17:35,"08:40
+ 1 day","Thu, 16 Jun",1 Stop,15h 05m,"15,405"
2116,Vistara,New Delhi,Mumbai,07:05,23:00,"Thu, 16 Jun",1 Stop,15h 55m,"15,405"
2117,Vistara,New Delhi,Mumbai,17:50,23:30,"Thu, 16 Jun",1 Stop,5h 40m,"16,035"
2118,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Thu, 16 Jun",1 Stop,6h 45m,"16,539"
2119,Air Asia,New Delhi,Mumbai,10:40,19:15,"Thu, 16 Jun",1 Stop,8h 35m,"16,560"
2120,Air India,New Delhi,Mumbai,10:45,16:35,"Thu, 16 Jun",1 Stop,5h 50m,"16,875"
2121,Air India,New Delhi,Mumbai,10:45,"00:35
+ 1 day","Thu, 16 Jun",1 Stop,13h 50m,"16,875"
2122,Go First,New Delhi,Mumbai,09:25,18:25,"Thu, 16 Jun",1 Stop,9h 00m,"26,220"
2123,Go First,New Delhi,Mumbai,05:20,11:30,"Thu, 16 Jun",1 Stop,6h 10m,"27,884"
2124,Air Asia,New Delhi,Mumbai,18:45,"00:20
+ 1 day","Fri, 17 Jun",1 Stop,5h 35m,"8,052"
2125,Air Asia,New Delhi,Mumbai,07:25,14:05,"Fri, 17 Jun",1 Stop,6h 40m,"8,052"
2126,Air Asia,New Delhi,Mumbai,21:40,"07:15
+ 1 day","Fri, 17 Jun",1 Stop,9h 35m,"8,052"
2127,Air Asia,New Delhi,Mumbai,21:00,"07:15
+ 1 day","Fri, 17 Jun",1 Stop,10h 15m,"8,052"
2128,Air Asia,New Delhi,Mumbai,09:35,20:40,"Fri, 17 Jun",1 Stop,11h 05m,"8,052"
2129,Air Asia,New Delhi,Mumbai,20:00,"07:05
+ 1 day","Fri, 17 Jun",1 Stop,11h 05m,"8,052"
2130,Air Asia,New Delhi,Mumbai,09:35,21:20,"Fri, 17 Jun",1 Stop,11h 45m,"8,052"
2131,Go First,New Delhi,Mumbai,02:40,04:50,"Fri, 17 Jun",Non Stop,2h 10m,"8,053"
2132,Go First,New Delhi,Mumbai,06:00,08:10,"Fri, 17 Jun",Non Stop,2h 10m,"8,053"
2133,Go First,New Delhi,Mumbai,14:00,16:10,"Fri, 17 Jun",Non Stop,2h 10m,"8,053"
2134,Go First,New Delhi,Mumbai,20:45,22:55,"Fri, 17 Jun",Non Stop,2h 10m,"8,053"
2135,Go First,New Delhi,Mumbai,07:00,09:15,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2136,SpiceJet,New Delhi,Mumbai,07:20,09:35,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2137,Go First,New Delhi,Mumbai,10:55,13:10,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2138,Go First,New Delhi,Mumbai,15:45,18:00,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2139,SpiceJet,New Delhi,Mumbai,18:55,21:10,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2140,SpiceJet,New Delhi,Mumbai,19:45,22:00,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2141,SpiceJet,New Delhi,Mumbai,21:40,23:55,"Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2142,Go First,New Delhi,Mumbai,22:45,"01:00
+ 1 day","Fri, 17 Jun",Non Stop,2h 15m,"8,053"
2143,Go First,New Delhi,Mumbai,20:55,23:25,"Fri, 17 Jun",Non Stop,2h 30m,"8,053"
2144,Go First,New Delhi,Mumbai,05:20,10:45,"Fri, 17 Jun",1 Stop,5h 25m,"8,053"
2145,SpiceJet,New Delhi,Mumbai,11:30,18:00,"Fri, 17 Jun",1 Stop,6h 30m,"8,053"
2146,Go First,New Delhi,Mumbai,09:00,15:55,"Fri, 17 Jun",1 Stop,6h 55m,"8,053"
2147,SpiceJet,New Delhi,Mumbai,11:30,18:55,"Fri, 17 Jun",1 Stop,7h 25m,"8,053"
2148,SpiceJet,New Delhi,Mumbai,05:45,18:20,"Fri, 17 Jun",1 Stop,12h 35m,"8,053"
2149,SpiceJet,New Delhi,Mumbai,20:00,"10:30
+ 1 day","Fri, 17 Jun",1 Stop,14h 30m,"8,053"
2150,SpiceJet,New Delhi,Mumbai,08:45,23:55,"Fri, 17 Jun",1 Stop,15h 10m,"8,053"
2151,SpiceJet,New Delhi,Mumbai,06:25,21:45,"Fri, 17 Jun",1 Stop,15h 20m,"8,053"
2152,SpiceJet,New Delhi,Mumbai,18:55,"13:40
+ 1 day","Fri, 17 Jun",1 Stop,18h 45m,"8,053"
2153,IndiGo,New Delhi,Mumbai,11:55,13:55,"Fri, 17 Jun",Non Stop,2h 00m,"8,054"
2154,IndiGo,New Delhi,Mumbai,06:30,08:35,"Fri, 17 Jun",Non Stop,2h 05m,"8,054"
2155,IndiGo,New Delhi,Mumbai,10:45,12:50,"Fri, 17 Jun",Non Stop,2h 05m,"8,054"
2156,IndiGo,New Delhi,Mumbai,17:00,19:05,"Fri, 17 Jun",Non Stop,2h 05m,"8,054"
2157,IndiGo,New Delhi,Mumbai,23:35,"01:40
+ 1 day","Fri, 17 Jun",Non Stop,2h 05m,"8,054"
2158,IndiGo,New Delhi,Mumbai,02:00,04:10,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2159,IndiGo,New Delhi,Mumbai,05:30,07:40,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2160,IndiGo,New Delhi,Mumbai,14:10,16:20,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2161,IndiGo,New Delhi,Mumbai,15:25,17:35,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2162,IndiGo,New Delhi,Mumbai,16:15,18:25,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2163,IndiGo,New Delhi,Mumbai,19:45,21:55,"Fri, 17 Jun",Non Stop,2h 10m,"8,054"
2164,IndiGo,New Delhi,Mumbai,08:45,11:00,"Fri, 17 Jun",Non Stop,2h 15m,"8,054"
2165,IndiGo,New Delhi,Mumbai,18:10,20:25,"Fri, 17 Jun",Non Stop,2h 15m,"8,054"
2166,IndiGo,New Delhi,Mumbai,08:00,10:20,"Fri, 17 Jun",Non Stop,2h 20m,"8,054"
2167,IndiGo,New Delhi,Mumbai,09:35,12:00,"Fri, 17 Jun",Non Stop,2h 25m,"8,054"
2168,IndiGo,New Delhi,Mumbai,21:45,"00:10
+ 1 day","Fri, 17 Jun",Non Stop,2h 25m,"8,054"
2169,IndiGo,New Delhi,Mumbai,07:20,12:05,"Fri, 17 Jun",1 Stop,4h 45m,"8,054"
2170,IndiGo,New Delhi,Mumbai,13:35,18:45,"Fri, 17 Jun",1 Stop,5h 10m,"8,054"
2171,IndiGo,New Delhi,Mumbai,09:50,18:45,"Fri, 17 Jun",1 Stop,8h 55m,"8,054"
2172,Vistara,New Delhi,Mumbai,06:00,08:00,"Fri, 17 Jun",Non Stop,2h 00m,"8,055"
2173,Air India,New Delhi,Mumbai,07:00,09:05,"Fri, 17 Jun",Non Stop,2h 05m,"8,055"
2174,Vistara,New Delhi,Mumbai,09:30,11:35,"Fri, 17 Jun",Non Stop,2h 05m,"8,055"
2175,Air India,New Delhi,Mumbai,08:00,10:10,"Fri, 17 Jun",Non Stop,2h 10m,"8,055"
2176,Vistara,New Delhi,Mumbai,15:30,17:40,"Fri, 17 Jun",Non Stop,2h 10m,"8,055"
2177,Vistara,New Delhi,Mumbai,07:30,09:45,"Fri, 17 Jun",Non Stop,2h 15m,"8,055"
2178,Air India,New Delhi,Mumbai,14:00,16:15,"Fri, 17 Jun",Non Stop,2h 15m,"8,055"
2179,Vistara,New Delhi,Mumbai,08:50,11:10,"Fri, 17 Jun",Non Stop,2h 20m,"8,055"
2180,Vistara,New Delhi,Mumbai,16:45,19:05,"Fri, 17 Jun",Non Stop,2h 20m,"8,055"
2181,Vistara,New Delhi,Mumbai,17:45,20:05,"Fri, 17 Jun",Non Stop,2h 20m,"8,055"
2182,Air India,New Delhi,Mumbai,21:15,23:35,"Fri, 17 Jun",Non Stop,2h 20m,"8,055"
2183,Air India,New Delhi,Mumbai,10:00,12:35,"Fri, 17 Jun",Non Stop,2h 35m,"8,055"
2184,Air Asia,New Delhi,Mumbai,13:00,14:50,"Fri, 17 Jun",Non Stop,1h 50m,"8,085"
2185,Air Asia,New Delhi,Mumbai,04:25,06:35,"Fri, 17 Jun",Non Stop,2h 10m,"8,085"
2186,Vistara,New Delhi,Mumbai,18:10,23:05,"Fri, 17 Jun",1 Stop,4h 55m,"8,192"
2187,Vistara,New Delhi,Mumbai,21:20,"06:15
+ 1 day","Fri, 17 Jun",1 Stop,8h 55m,"8,192"
2188,Vistara,New Delhi,Mumbai,18:10,"06:15
+ 1 day","Fri, 17 Jun",1 Stop,12h 05m,"8,192"
2189,Vistara,New Delhi,Mumbai,21:20,"09:40
+ 1 day","Fri, 17 Jun",1 Stop,12h 20m,"8,192"
2190,Vistara,New Delhi,Mumbai,18:10,"09:40
+ 1 day","Fri, 17 Jun",1 Stop,15h 30m,"8,192"
2191,Vistara,New Delhi,Mumbai,06:30,23:05,"Fri, 17 Jun",1 Stop,16h 35m,"8,192"
2192,Vistara,New Delhi,Mumbai,06:30,"06:15
+ 1 day","Fri, 17 Jun",1 Stop,23h 45m,"8,192"
2193,Vistara,New Delhi,Mumbai,21:20,"23:05
+ 1 day","Fri, 17 Jun",1 Stop,25h 45m,"8,192"
2194,Air India,New Delhi,Mumbai,20:00,22:10,"Fri, 17 Jun",Non Stop,2h 10m,"8,265"
2195,Air India,New Delhi,Mumbai,19:00,21:15,"Fri, 17 Jun",Non Stop,2h 15m,"8,265"
2196,Air India,New Delhi,Mumbai,17:55,22:10,"Fri, 17 Jun",1 Stop,4h 15m,"8,265"
2197,Vistara,New Delhi,Mumbai,12:50,15:00,"Fri, 17 Jun",Non Stop,2h 10m,"8,580"
2198,Vistara,New Delhi,Mumbai,14:20,16:30,"Fri, 17 Jun",Non Stop,2h 10m,"8,580"
2199,Vistara,New Delhi,Mumbai,10:20,12:35,"Fri, 17 Jun",Non Stop,2h 15m,"8,580"
2200,Vistara,New Delhi,Mumbai,11:40,14:00,"Fri, 17 Jun",Non Stop,2h 20m,"8,580"
2201,Vistara,New Delhi,Mumbai,18:55,21:15,"Fri, 17 Jun",Non Stop,2h 20m,"8,580"
2202,Air India,New Delhi,Mumbai,15:05,18:10,"Fri, 17 Jun",1 Stop,3h 05m,"8,580"
2203,IndiGo,New Delhi,Mumbai,21:05,"07:10
+ 1 day","Fri, 17 Jun",1 Stop,10h 05m,"8,737"
2204,Go First,New Delhi,Mumbai,18:50,21:05,"Fri, 17 Jun",Non Stop,2h 15m,"9,103"
2205,Vistara,New Delhi,Mumbai,21:30,23:30,"Fri, 17 Jun",Non Stop,2h 00m,"9,105"
2206,Vistara,New Delhi,Mumbai,19:45,21:55,"Fri, 17 Jun",Non Stop,2h 10m,"9,105"
2207,Vistara,New Delhi,Mumbai,20:40,22:50,"Fri, 17 Jun",Non Stop,2h 10m,"9,105"
2208,Air India,New Delhi,Mumbai,08:40,"09:40
+ 1 day","Fri, 17 Jun",1 Stop,25h 00m,"9,702"
2209,IndiGo,New Delhi,Mumbai,08:30,15:55,"Fri, 17 Jun",1 Stop,7h 25m,"9,892"
2210,IndiGo,New Delhi,Mumbai,07:20,15:55,"Fri, 17 Jun",1 Stop,8h 35m,"9,892"
2211,IndiGo,New Delhi,Mumbai,13:00,21:50,"Fri, 17 Jun",1 Stop,8h 50m,"9,892"
2212,IndiGo,New Delhi,Mumbai,18:45,"00:05
+ 1 day","Fri, 17 Jun",1 Stop,5h 20m,"10,312"
2213,IndiGo,New Delhi,Mumbai,05:45,12:50,"Fri, 17 Jun",1 Stop,7h 05m,"10,312"
2214,IndiGo,New Delhi,Mumbai,14:45,"00:05
+ 1 day","Fri, 17 Jun",1 Stop,9h 20m,"10,312"
2215,IndiGo,New Delhi,Mumbai,05:05,13:20,"Fri, 17 Jun",1 Stop,8h 15m,"10,732"
2216,Vistara,New Delhi,Mumbai,13:20,"16:00
+ 1 day","Fri, 17 Jun",1 Stop,26h 40m,"10,785"
2217,Go First,New Delhi,Mumbai,20:05,"02:00
+ 1 day","Fri, 17 Jun",1 Stop,5h 55m,"10,862"
2218,Go First,New Delhi,Mumbai,16:50,"02:00
+ 1 day","Fri, 17 Jun",1 Stop,9h 10m,"10,862"
2219,IndiGo,New Delhi,Mumbai,22:15,"05:30
+ 1 day","Fri, 17 Jun",1 Stop,7h 15m,"10,942"
2220,IndiGo,New Delhi,Mumbai,22:15,"08:00
+ 1 day","Fri, 17 Jun",1 Stop,9h 45m,"10,942"
2221,IndiGo,New Delhi,Mumbai,19:35,"05:30
+ 1 day","Fri, 17 Jun",1 Stop,9h 55m,"10,942"
2222,Vistara,New Delhi,Mumbai,18:00,"15:50
+ 1 day","Fri, 17 Jun",1 Stop,21h 50m,"10,995"
2223,Go First,New Delhi,Mumbai,06:05,10:20,"Fri, 17 Jun",1 Stop,4h 15m,"11,912"
2224,Go First,New Delhi,Mumbai,06:05,15:00,"Fri, 17 Jun",1 Stop,8h 55m,"11,912"
2225,IndiGo,New Delhi,Mumbai,19:35,"00:20
+ 1 day","Fri, 17 Jun",1 Stop,4h 45m,"11,992"
2226,IndiGo,New Delhi,Mumbai,06:30,11:20,"Fri, 17 Jun",1 Stop,4h 50m,"11,992"
2227,IndiGo,New Delhi,Mumbai,00:15,05:30,"Fri, 17 Jun",1 Stop,5h 15m,"11,992"
2228,IndiGo,New Delhi,Mumbai,05:20,10:35,"Fri, 17 Jun",1 Stop,5h 15m,"11,992"
2229,IndiGo,New Delhi,Mumbai,11:15,16:55,"Fri, 17 Jun",1 Stop,5h 40m,"11,992"
2230,IndiGo,New Delhi,Mumbai,09:50,15:45,"Fri, 17 Jun",1 Stop,5h 55m,"11,992"
2231,IndiGo,New Delhi,Mumbai,04:45,11:20,"Fri, 17 Jun",1 Stop,6h 35m,"11,992"
2232,IndiGo,New Delhi,Mumbai,17:20,"00:20
+ 1 day","Fri, 17 Jun",1 Stop,7h 00m,"11,992"
2233,IndiGo,New Delhi,Mumbai,00:15,08:00,"Fri, 17 Jun",1 Stop,7h 45m,"11,992"
2234,IndiGo,New Delhi,Mumbai,05:15,13:15,"Fri, 17 Jun",1 Stop,8h 00m,"11,992"
2235,IndiGo,New Delhi,Mumbai,06:30,15:45,"Fri, 17 Jun",1 Stop,9h 15m,"11,992"
2236,Air India,New Delhi,Mumbai,05:15,09:20,"Fri, 17 Jun",1 Stop,4h 05m,"12,045"
2237,Vistara,New Delhi,Mumbai,05:55,15:50,"Fri, 17 Jun",1 Stop,9h 55m,"12,045"
2238,IndiGo,New Delhi,Mumbai,17:50,22:10,"Fri, 17 Jun",1 Stop,4h 20m,"12,097"
2239,IndiGo,New Delhi,Mumbai,13:35,19:40,"Fri, 17 Jun",1 Stop,6h 05m,"12,307"
2240,IndiGo,New Delhi,Mumbai,09:50,19:40,"Fri, 17 Jun",1 Stop,9h 50m,"12,307"
2241,Go First,New Delhi,Mumbai,12:50,21:00,"Fri, 17 Jun",1 Stop,8h 10m,"12,357"
2242,IndiGo,New Delhi,Mumbai,10:10,17:25,"Fri, 17 Jun",1 Stop,7h 15m,"12,359"
2243,Air India,New Delhi,Mumbai,22:00,"08:05
+ 1 day","Fri, 17 Jun",1 Stop,10h 05m,"12,570"
2244,Air India,New Delhi,Mumbai,22:00,"00:35
+ 2 days","Fri, 17 Jun",1 Stop,26h 35m,"12,570"
2245,Air India,New Delhi,Mumbai,05:20,16:25,"Fri, 17 Jun",2 Stop(s),11h 05m,"12,635"
2246,Vistara,New Delhi,Mumbai,17:10,22:20,"Fri, 17 Jun",1 Stop,5h 10m,"12,780"
2247,Air India,New Delhi,Mumbai,22:00,"16:35
+ 1 day","Fri, 17 Jun",1 Stop,18h 35m,"12,780"
2248,IndiGo,New Delhi,Mumbai,07:20,13:45,"Fri, 17 Jun",1 Stop,6h 25m,"13,199"
2249,Vistara,New Delhi,Mumbai,13:40,22:20,"Fri, 17 Jun",1 Stop,8h 40m,"13,305"
2250,Air India,New Delhi,Mumbai,07:10,23:50,"Fri, 17 Jun",1 Stop,16h 40m,"13,305"
2251,Vistara,New Delhi,Mumbai,17:10,"11:15
+ 1 day","Fri, 17 Jun",1 Stop,18h 05m,"13,305"
2252,Air India,New Delhi,Mumbai,13:45,"12:05
+ 1 day","Fri, 17 Jun",1 Stop,22h 20m,"13,441"
2253,Air India,New Delhi,Mumbai,16:45,"12:05
+ 1 day","Fri, 17 Jun",1 Stop,19h 20m,"13,651"
2254,Air India,New Delhi,Mumbai,21:15,"11:35
+ 1 day","Fri, 17 Jun",1 Stop,14h 20m,"13,685"
2255,Vistara,New Delhi,Mumbai,13:40,"11:15
+ 1 day","Fri, 17 Jun",1 Stop,21h 35m,"13,830"
2256,Vistara,New Delhi,Mumbai,10:20,23:30,"Fri, 17 Jun",1 Stop,13h 10m,"13,935"
2257,Vistara,New Delhi,Mumbai,07:00,23:30,"Fri, 17 Jun",1 Stop,16h 30m,"13,935"
2258,Go First,New Delhi,Mumbai,05:00,14:20,"Fri, 17 Jun",1 Stop,9h 20m,"14,012"
2259,Vistara,New Delhi,Mumbai,19:50,"08:15
+ 1 day","Fri, 17 Jun",1 Stop,12h 25m,"14,145"
2260,SpiceJet,New Delhi,Mumbai,16:55,"10:35
+ 1 day","Fri, 17 Jun",1 Stop,17h 40m,"14,156"
2261,Air India,New Delhi,Mumbai,12:50,19:15,"Fri, 17 Jun",1 Stop,6h 25m,"14,322"
2262,Vistara,New Delhi,Mumbai,20:35,"08:40
+ 1 day","Fri, 17 Jun",1 Stop,12h 05m,"14,355"
2263,Vistara,New Delhi,Mumbai,20:35,"10:00
+ 1 day","Fri, 17 Jun",1 Stop,13h 25m,"14,355"
2264,Vistara,New Delhi,Mumbai,19:50,"10:15
+ 1 day","Fri, 17 Jun",1 Stop,14h 25m,"14,355"
2265,Vistara,New Delhi,Mumbai,19:50,"11:25
+ 1 day","Fri, 17 Jun",1 Stop,15h 35m,"14,355"
2266,Vistara,New Delhi,Mumbai,19:50,"12:00
+ 1 day","Fri, 17 Jun",1 Stop,16h 10m,"14,355"
2267,Vistara,New Delhi,Mumbai,14:45,"08:40
+ 1 day","Fri, 17 Jun",1 Stop,17h 55m,"14,355"
2268,Vistara,New Delhi,Mumbai,20:35,"14:30
+ 1 day","Fri, 17 Jun",1 Stop,17h 55m,"14,355"
2269,Vistara,New Delhi,Mumbai,14:45,"10:00
+ 1 day","Fri, 17 Jun",1 Stop,19h 15m,"14,355"
2270,Vistara,New Delhi,Mumbai,13:20,18:20,"Fri, 17 Jun",1 Stop,5h 00m,"14,460"
2271,Vistara,New Delhi,Mumbai,20:40,"08:15
+ 1 day","Fri, 17 Jun",1 Stop,11h 35m,"14,565"
2272,Vistara,New Delhi,Mumbai,16:05,"08:15
+ 1 day","Fri, 17 Jun",1 Stop,16h 10m,"14,565"
2273,SpiceJet,New Delhi,Mumbai,06:25,13:35,"Fri, 17 Jun",1 Stop,7h 10m,"14,637"
2274,Vistara,New Delhi,Mumbai,20:40,"10:15
+ 1 day","Fri, 17 Jun",1 Stop,13h 35m,"14,775"
2275,Air India,New Delhi,Mumbai,09:45,23:50,"Fri, 17 Jun",1 Stop,14h 05m,"14,880"
2276,Vistara,New Delhi,Mumbai,17:35,"08:15
+ 1 day","Fri, 17 Jun",1 Stop,14h 40m,"14,985"
2277,IndiGo,New Delhi,Mumbai,07:20,09:25,"Fri, 17 Jun",Non Stop,2h 05m,"15,194"
2278,SpiceJet,New Delhi,Mumbai,06:25,16:10,"Fri, 17 Jun",1 Stop,9h 45m,"15,277"
2279,Vistara,New Delhi,Mumbai,06:15,12:00,"Fri, 17 Jun",1 Stop,5h 45m,"15,300"
2280,Vistara,New Delhi,Mumbai,14:45,23:00,"Fri, 17 Jun",1 Stop,8h 15m,"15,405"
2281,Air Asia,New Delhi,Mumbai,12:50,19:15,"Fri, 17 Jun",1 Stop,6h 25m,"15,616"
2282,Air Asia,New Delhi,Mumbai,12:50,23:45,"Fri, 17 Jun",1 Stop,10h 55m,"15,616"
2283,Vistara,New Delhi,Mumbai,16:05,21:50,"Fri, 17 Jun",1 Stop,5h 45m,"15,720"
2284,Vistara,New Delhi,Mumbai,16:05,23:25,"Fri, 17 Jun",1 Stop,7h 20m,"15,720"
2285,Vistara,New Delhi,Mumbai,08:05,20:15,"Fri, 17 Jun",1 Stop,12h 10m,"15,720"
2286,Vistara,New Delhi,Mumbai,08:05,20:40,"Fri, 17 Jun",1 Stop,12h 35m,"15,720"
2287,SpiceJet,New Delhi,Mumbai,09:50,16:10,"Fri, 17 Jun",1 Stop,6h 20m,"15,761"
2288,Vistara,New Delhi,Mumbai,17:35,23:00,"Fri, 17 Jun",1 Stop,5h 25m,"15,930"
2289,Vistara,New Delhi,Mumbai,07:05,14:30,"Fri, 17 Jun",1 Stop,7h 25m,"15,930"
2290,Vistara,New Delhi,Mumbai,17:35,23:25,"Fri, 17 Jun",1 Stop,5h 50m,"16,140"
2291,Vistara,New Delhi,Mumbai,09:05,20:15,"Fri, 17 Jun",1 Stop,11h 10m,"16,140"
2292,Vistara,New Delhi,Mumbai,09:05,20:40,"Fri, 17 Jun",1 Stop,11h 35m,"16,140"
2293,Vistara,New Delhi,Mumbai,14:15,20:15,"Fri, 17 Jun",1 Stop,6h 00m,"16,560"
2294,Vistara,New Delhi,Mumbai,14:15,20:40,"Fri, 17 Jun",1 Stop,6h 25m,"16,560"
2295,Vistara,New Delhi,Mumbai,14:15,21:50,"Fri, 17 Jun",1 Stop,7h 35m,"16,560"
2296,Vistara,New Delhi,Mumbai,14:15,23:25,"Fri, 17 Jun",1 Stop,9h 10m,"16,560"
2297,SpiceJet,New Delhi,Mumbai,09:25,16:10,"Fri, 17 Jun",1 Stop,6h 45m,"16,865"
2298,Air India,New Delhi,Mumbai,16:50,23:50,"Fri, 17 Jun",1 Stop,7h 00m,"18,030"
2299,SpiceJet,New Delhi,Mumbai,12:05,"05:15
+ 1 day","Fri, 17 Jun",1 Stop,17h 10m,"18,092"
2300,Air India,New Delhi,Mumbai,10:45,"00:35
+ 1 day","Fri, 17 Jun",1 Stop,13h 50m,"18,555"
2301,SpiceJet,New Delhi,Mumbai,15:10,"05:15
+ 1 day","Fri, 17 Jun",1 Stop,14h 05m,"19,248"
2302,SpiceJet,New Delhi,Mumbai,12:05,18:50,"Fri, 17 Jun",1 Stop,6h 45m,"19,468"
2303,Air India,New Delhi,Mumbai,10:45,16:35,"Fri, 17 Jun",1 Stop,5h 50m,"19,815"
2304,Go First,New Delhi,Mumbai,09:25,18:25,"Fri, 17 Jun",1 Stop,9h 00m,"19,956"
2305,Go First,New Delhi,Mumbai,11:50,18:25,"Fri, 17 Jun",1 Stop,6h 35m,"22,790"
2306,Go First,New Delhi,Mumbai,10:40,18:40,"Fri, 17 Jun",1 Stop,8h 00m,"24,854"
2307,Go First,New Delhi,Mumbai,10:40,19:50,"Fri, 17 Jun",1 Stop,9h 10m,"24,854"
